"Kernel
ID","Creation Time
(μs)","Lifetime
(μs)","Kernel Name","Program
ID","Count","Device
%","Device Time
(μs)","Min
(μs)","Avg
(μs)","Max
(μs)","#
Arguments","#
WorkGroup Infos","Context
ID","Process
ID"
"1","30,105.379","19,773.385","spinFact","1","1","0,55","273.979","273.979","273.979","273.979","2","1","1","3384"
"2","30,113.340","19,762.619","transpose","1","2","0,7","349.754","174.013","174.877","175.741","3","1","1","3384"
"3","30,121.676","19,751.043","highPassFilter","1","1","0,23","116.799","116.799","116.799","116.799","3","1","1","3384"
"4","30,362.063","18,848.732","bitReverse","1","1","0,62","310.522","310.522","310.522","310.522","4","1","1","3384"
"5","30,371.100","19,591.034","butterfly","1","8","1,91","954.063","116.286","119.257","122.750","6","1","1","3384"
"6","30,377.876","562.043","norm","1","0","0","0.000","0.000","0.000","0.000","2","1","1","3384"
"7","30,969.585","18,404.448","bitReverse","1","1","0,62","309.371","309.371","309.371","309.371","4","1","1","3384"
"8","30,978.664","18,983.470","butterfly","1","8","1,92","956.815","116.254","119.601","124.254","6","1","1","3384"
"9","30,986.089","214.620","norm","1","0","0","0.000","0.000","0.000","0.000","2","1","1","3384"
"10","31,226.651","18,304.645","bitReverse","1","1","0,62","310.171","310.171","310.171","310.171","4","1","1","3384"
"11","31,234.901","18,727.233","butterfly","1","8","1,93","962.191","117.086","120.273","125.661","6","1","1","3384"
"12","31,240.924","18,721.210","norm","1","1","0,31","156.957","156.957","156.957","156.957","2","1","1","3384"
"13","31,525.275","18,177.078","bitReverse","1","1","0,63","314.171","314.171","314.171","314.171","4","1","1","3384"
"14","31,533.488","18,428.646","butterfly","1","8","1,93","965.873","118.206","120.734","124.606","6","1","1","3384"
"15","31,539.428","18,422.706","norm","1","1","0,24","118.398","118.398","118.398","118.398","2","1","1","3384"
