"Kernel
ID","Creation Time
(μs)","Lifetime
(μs)","Kernel Name","Program
ID","Count","Device
%","Device Time
(μs)","Min
(μs)","Avg
(μs)","Max
(μs)","#
Arguments","#
WorkGroup Infos","Context
ID","Process
ID"
"1","23,789.405","37,464.735","sobel_kernel","1","1","41.81","27,587.607","27,587.607","27,587.607","27,587.607","3","1","1","3308"
